Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,1999,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,28.54
India,IND,1997,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,20.14
India,IND,1996,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,23.72
India,IND,1992,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,27.01
India,IND,1990,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,56.36
India,IND,2018,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,76.98
India,IND,2017,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,76.98
India,IND,2016,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,77.03
India,IND,2015,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,77.03
India,IND,2013,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,77.03
India,IND,2012,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,77.03
India,IND,2011,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,77.03
India,IND,2010,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,78.69
India,IND,2009,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,78.69
India,IND,2008,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,78.69
India,IND,2007,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,78.69
India,IND,2006,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,79.41
India,IND,2005,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,79.41
India,IND,2004,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,79.41
India,IND,2003,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,79.41
India,IND,2002,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,79.41
India,IND,2001,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,79.69
India,IND,2000,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,79.69
India,IND,1999,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,79.69
India,IND,1997,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,79.69
India,IND,1996,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,79.69
India,IND,2018,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,93.29
India,IND,2017,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,93.29
India,IND,2016,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,93.29
India,IND,2015,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,93.29
India,IND,2013,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,93.07
India,IND,2012,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,93.08
India,IND,2011,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,93.09
India,IND,2010,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,89.05
India,IND,2009,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,89.05
India,IND,2008,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,89.04
India,IND,2007,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,89.03
India,IND,2006,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,89.08
India,IND,2005,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,89.09
India,IND,2004,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,89.12
India,IND,2003,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,89.13
India,IND,2002,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,89.14
India,IND,2001,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,90.88
India,IND,2000,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,90.88
India,IND,1999,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,90.88
India,IND,1997,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,90.88
India,IND,1996,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,90.88
India,IND,2018,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,39.27744
India,IND,2017,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,39.51456
India,IND,2016,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,38.94114
India,IND,2015,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,33.65427
India,IND,2013,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,37.2926
India,IND,2012,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,37.34824
India,IND,2011,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,36.41387
India,IND,2010,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,32.03392
India,IND,2009,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,36.14518
India,IND,2008,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,45.00702
India,IND,2007,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,51.15042
India,IND,2006,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,41.70282
India,IND,2005,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,52.05552
India,IND,2004,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,78.76026
India,IND,2003,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,78.63474
India,IND,2002,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,77.11002
India,IND,2001,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,82.77191
India,IND,2000,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,87.57787
India,IND,1999,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,73.73318
India,IND,1997,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,73.65854
India,IND,1996,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,73.13982
India,IND,1992,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,79.11464
India,IND,1990,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,89.89928
India,IND,2018,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,16.84
India,IND,2017,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,16.67
India,IND,2016,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,16.64
India,IND,2015,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,18.4
India,IND,2013,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,19.57
India,IND,2012,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,19.63
India,IND,2011,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,19.01
India,IND,2010,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,16.48
India,IND,2009,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,17.67
India,IND,2008,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,17.57
India,IND,2007,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,24.22
India,IND,2006,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,20.27
India,IND,2005,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,25.44
India,IND,2004,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,30.6
India,IND,2003,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,28.95
India,IND,2002,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,29.94
India,IND,2001,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,32.89
India,IND,2000,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,32.2
India,IND,1999,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,30.62
India,IND,1997,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,27.81
India,IND,1996,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,32.67
India,IND,1992,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,49.21
India,IND,1990,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,71.67
India,IND,2018,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,24.37
India,IND,2017,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,24.14
India,IND,2016,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,24.39
India,IND,2015,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,24.33
India,IND,2013,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,25.42
India,IND,2012,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,25.63
India,IND,2011,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,23.29
India,IND,2010,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,22.49
India,IND,2009,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,22.78
India,IND,2008,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,22.93
India,IND,2007,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,27.84
India,IND,2006,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,24.82
India,IND,2005,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,28.36
India,IND,2004,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,31.17
India,IND,2003,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,30.46
India,IND,2002,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,30.9
India,IND,2001,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,34.66
India,IND,2000,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,34.1
India,IND,1999,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,28.79
India,IND,1997,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,26.01
India,IND,1996,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,32.34
India,IND,1992,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,44.88
India,IND,1990,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,74.78
India,IND,2018,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0.0410883
India,IND,2017,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0.0222385
India,IND,2016,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0.0226252
India,IND,2015,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0.3622498
India,IND,2013,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,2012,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0.3322465
India,IND,2011,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0.4315028
India,IND,2010,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0.1302309
India,IND,2009,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,2008,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0.1436359
India,IND,2007,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,2006,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,2005,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,2004,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,2003,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,2002,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,2001,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,2000,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,1999,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,1997,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,1996,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,1992,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0.1418842
India,IND,1990,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0
India,IND,2018,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,3
India,IND,2017,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,4.64
India,IND,2016,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,5.92
India,IND,2015,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,7.18
India,IND,2013,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,5.03
India,IND,2012,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,4.96
India,IND,2011,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,7.99
India,IND,2010,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,6.59
India,IND,2009,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,5.85
India,IND,2008,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,5.9
India,IND,2007,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,13.04
India,IND,2006,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,8.31
India,IND,2005,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,15.06
India,IND,2004,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,18.76
India,IND,2003,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,19.87
India,IND,2002,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,19.8
India,IND,2001,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,23.16
India,IND,2000,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,15.89
India,IND,1999,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,23.3
India,IND,1997,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,16.19
India,IND,1996,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,18.76
India,IND,1992,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,8.37
India,IND,1990,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,38.66
India,IND,2018,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,3.88
India,IND,2017,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,5.61
India,IND,2016,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,7.34
India,IND,2015,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,7.44
India,IND,2013,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,5.03
India,IND,2012,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,4.96
India,IND,2011,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,7.99
India,IND,2010,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,8.78
India,IND,2009,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,6.08
India,IND,2008,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,6.02
India,IND,2007,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,13.04
India,IND,2006,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,8.31
India,IND,2005,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,15.3
India,IND,2004,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,18.77
India,IND,2003,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,19.87
India,IND,2002,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,19.8
India,IND,2001,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,23.3
India,IND,2000,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,15.89
India,IND,1999,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,23.32
India,IND,1997,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,16.2
India,IND,1996,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,18.76
India,IND,1992,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,8.38
India,IND,1990,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,38.66
India,IND,2018,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.85820547649449
India,IND,2017,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.99088619253334
India,IND,2016,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.16692934407891
India,IND,2015,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.00569271915535
India,IND,2014,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.896625911574
India,IND,2013,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.78899108880746
India,IND,2012,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.82749909092444
India,IND,2011,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.77186199989641
India,IND,2010,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.77620956536451
India,IND,2009,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.63534328325894
India,IND,2008,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.56503873834261
India,IND,2007,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.87057463822253
India,IND,2006,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.79360765579302
India,IND,2005,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.1498143512651
India,IND,2004,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.8368100248786
India,IND,2003,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.29120521934206
India,IND,2002,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.31781650305585
India,IND,2001,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,4.02622695447313
India,IND,2000,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.49197932241807
India,IND,1999,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.44259155094803
India,IND,1998,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.28847140175628
India,IND,1997,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.5919488841896
India,IND,1996,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.18436085495109
India,IND,1995,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,4.02241993377941
India,IND,1994,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,4.41348579839143
India,IND,1993,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.41586530364321
India,IND,1992,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.72438198889142
India,IND,1991,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.11957889809085
India,IND,1990,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.99051039475124
India,IND,1989,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.9171457965452
India,IND,1988,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,4.52585167708263
India,IND,1987,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,4.02325174361055
India,IND,1986,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.61806089511424
India,IND,1985,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.42250514253147
India,IND,1984,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.07624786602573
India,IND,1983,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.90389368754491
India,IND,1981,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.52170228380775
India,IND,1980,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.74133486801785
India,IND,1979,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.49339276535324
India,IND,1978,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,5.44136406472991
India,IND,1977,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,8.79845237628226
India,IND,1976,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.00335834358336
India,IND,1975,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.54280290353094
India,IND,1974,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.94238402584302
India,IND,1973,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,4.89086676723557
India,IND,1972,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,8.66513081784393
India,IND,1971,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,8.62512334904124
India,IND,1970,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,9.20727705538391
India,IND,1969,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,8.87521959742395
India,IND,1968,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,7.11712389783156
India,IND,1967,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,7.32446776836371
India,IND,1966,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,7.54646487053762
India,IND,1965,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,7.39406571602944
India,IND,1964,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,8.3837901377496
India,IND,1963,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,8.60345707101249
India,IND,1962,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,9.24224930811773
India,IND,2018,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,4.15648831218672
India,IND,2017,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,6.13761736571309
India,IND,2016,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,6.50529322100798
India,IND,2015,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,5.7580375722322
India,IND,2014,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,4.45850933872258
India,IND,2013,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,3.89521492957379
India,IND,2012,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,4.04824588393781
India,IND,2011,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,3.74104147779484
India,IND,2010,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,3.95109196521201
India,IND,2009,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,4.21172291020878
India,IND,2008,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,2.49237187857395
India,IND,2007,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,3.42052028220096
India,IND,2006,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,3.04274166458677
